,Unnamed: 0,Atom Number,Catalyst Name,CatalystO2File,Element,SpinDensity,ChElPGPositiveCharge,ChElPGNeutralCharge,ChargeDifference,Doesitbind,BondLength,IonizedFreeEnergy,IonizationEnergy,BindingEnergy,NeutralFreeEnergy,OrthoOrPara,Meta,FartherThanPara,DistanceToN,AverageBondLength,BondLengthRange,NumberOfHydrogens,AromaticSize,IsInRingSize6,IsInRingSize5,NeighborSpinDensity,NeighborChElPGCharge,NeighborChargeDifference,AromaticExtent,RingEdge,NumNitrogens,NumHeteroatoms,ring_nitrogens,atom_plane_deviation,ring_plane_deviation,charge,Doesitbind_pred,Doesitbind_predproba
3460,3460,22,sf52x0,sf52x0O2-21_optsp_a0m2.out,C,1.7878618596063989,0.07477400000000001,-0.016979706890273196,-2.263072365754772,1,1.542319767,-915.94769171,-1.3520919855141784,-0.779850933,-916.04667464,1,0,0,-0.8114009761927502,-0.13562461179886917,0.032598941564788035,1,0,1,0,-0.37979844393327916,-0.43179073714948163,0.009463942118633254,-1.0106220344535863,2,1,1,1,0.8889393538407457,2.0537889395139928,0,1,0.985
3461,3461,23,sf52x0,None,C,-0.7184818442060179,-0.497132,-1.3047760033138582,1.6964409295522724,0,0.0,-915.94769171,-1.3520919855141784,0.0,-916.04667464,0,0,1,0.5041869025911883,0.6994459437675477,0.0,3,0,0,0,1.7234851453958222,1.412319302350185,-1.8919478197146242,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.026
3583,3583,1,sf59x0,None,C,-0.368593074871146,-0.337982,-0.9137342703175106,0.6942890070100165,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,0,0,1,4.012421246015024,0.9038094869463995,0.0,3,6,0,0,-0.4406534205968183,0.8447552468463805,0.746788896352024,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.002
3584,3584,2,sf59x0,None,C,-0.368593074871146,0.135371,1.2238921240531193,0.6874469671528826,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,0,0,1,3.5738919530870445,0.9129124829814788,0.002475368434316838,2,6,0,0,-0.4406534205968183,-0.5900755163099274,0.7659515785854243,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3585,3585,3,sf59x0,None,C,-0.368593074871146,0.061169000000000015,0.8827810963774579,0.6701487454173046,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,0,0,1,3.135362660159065,0.923743861298592,0.000469997232437791,2,6,0,0,-0.4406534205968183,-0.19871624877592034,0.7756021268209455,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3586,3586,4,sf59x0,None,C,-0.368593074871146,-0.262527,-0.576022780025385,0.6839293861779449,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,0,0,1,2.6968333672310854,0.9362427501454081,0.0029288128731819185,2,6,0,0,-0.4406461694825301,0.6174857709604346,0.789159032429888,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3587,3587,5,sf59x0,None,C,-0.368580124900965,0.084074,1.0111181532673588,0.7457974280312668,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,0,0,1,2.258304074303106,0.9467754483927909,6.466697338369799e-05,2,6,0,0,-0.4406606717111065,-0.5067617181280092,0.7448818557445269,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3588,3588,6,sf59x0,None,C,-0.368606024841327,-0.011697,0.5634641773800244,0.7009241303392137,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,0,0,1,1.8197747813751266,0.9701348394353908,0.006416762372403406,2,6,0,0,-0.44060266279680105,0.09954054524389241,0.7992632717776762,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3589,3589,7,sf59x0,None,C,-0.3685283250202411,-0.10187,0.1584174353222478,0.7088421361416234,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,0,0,1,1.3812454884471472,0.9816339608228544,0.003289818013072709,2,6,0,0,-0.4402546093109685,0.3075153680994414,0.7946494638563116,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3590,3590,8,sf59x0,None,C,-0.36795205134718734,0.069742,0.9543928938410149,0.7704067004206373,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,0,0,1,0.9427161955191676,0.963056980756996,0.0017618012431317442,2,6,0,0,-0.43860498081040783,-0.6378643644654065,0.5983396264821215,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3591,3591,9,sf59x0,None,C,-0.3651483828030047,-0.190545,-0.3328699645356851,0.4329396377897166,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,0,0,1,0.5041869025911883,0.9530088790884228,0.0009705688028773807,2,6,0,0,-0.4436988885978533,0.5602427370398099,0.8867718286862226,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3592,3592,10,sf59x0,None,C,-0.3745241612140359,0.051434,0.8825008153697728,0.8035823170666218,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,1,0,0,0.06565760966320877,0.9341659032372223,0.004153382416139939,2,6,0,0,-0.4033645653698597,-0.09824853079323898,0.8128816948255702,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3593,3593,11,sf59x0,None,C,-0.30486627161053176,0.101193,1.2193669419774285,1.1451049436451177,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,0,1,0,-0.3728716832647707,0.9363727796622423,0.0047534960732125145,2,6,0,0,-0.4998805221026613,-0.45329949531455976,0.4563035496229157,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3594,3594,12,sf59x0,None,C,-0.47517780444572133,-0.310628,-0.8008307514959503,0.6614720456791243,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,1,0,0,-0.8114009761927502,0.6681461900185663,0.07769207922647102,2,6,0,0,0.2382176524053295,1.1306726128348985,0.7087634294001117,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.003
3595,3595,14,sf59x0,sf59x0O2-13_optsp_a0m2.out,C,1.8925105686389174,0.002485,-0.5661767794650906,-2.941717194084293,1,1.5451820840000001,-873.08519452,0.1323301762533752,-0.463161152,-873.20428887,1,0,0,-0.8114009761927502,-0.17106263438565106,0.016543323953231992,1,6,1,0,-0.5094556185202013,0.39998123243748457,1.0281389033968307,-0.4673819442803199,2,1,1,1,-0.19801471683398011,-0.29981051284192833,0,1,0.968
3596,3596,15,sf59x0,None,C,-1.4484651883229032,-0.165192,-0.027766005024737486,1.0142095480718347,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,0,1,0,-0.3728716832647707,-0.12667967277010028,0.028612337471555893,1,6,1,0,2.722482037549625,-0.9303614639389571,-3.4394189965402746,-0.4673819442803199,2,1,1,1,-0.23635435493267692,-0.29981051284192833,0,0,0.02
3597,3597,16,sf59x0,sf59x0O2-15_optsp_a0m2.out,C,2.9851448777040326,-0.110459,-1.0250193923527597,-2.783839883267955,1,1.518778828,-873.08519452,0.1323301762533752,-0.529583203,-873.20428887,1,0,0,0.06565760966320877,0.07977317133354658,0.027528174014963325,1,6,1,0,-1.6332188086735488,0.550072096201843,1.1871922418060024,-0.4673819442803199,2,1,1,1,-0.23253421923389106,-0.29981051284192833,0,1,0.989
3598,3598,17,sf59x0,sf59x0O2-16_optsp_a0m2.out,C,-1.244030484060825,0.132976,1.4794134691722802,1.50018750002112,0,1.63519893,-873.08519452,0.1323301762533752,2.358075328,-873.20428887,0,1,0,-0.3728716832647707,0.14534735338370616,0.023137025160888225,0,6,1,0,2.254375478004821,-1.1706825069346043,-2.3645478547798584,-0.4673819442803199,1,1,1,1,-0.2388126813373733,-0.29981051284192833,0,0,0.0
3599,3599,18,sf59x0,None,C,-0.05689376759999106,0.17685499999999998,1.064091263719853,-0.37242087224874965,0,0.0,-873.08519452,0.1323301762533752,0.0,-873.20428887,1,0,0,-0.8114009761927502,0.05449679135952714,0.03280276337679666,0,6,1,0,-0.3050793367507425,0.17313688200137511,1.0710319377057824,-0.4673819442803199,1,1,1,1,-0.21692303449250955,-0.29981051284192833,0,0,0.038
3600,3600,19,sf59x0,sf59x0O2-18_optsp_a0m2.out,C,-0.3342109040406378,-0.213765,-0.5643956388678656,0.046764424482301024,0,2.024258644,-873.08519452,0.1323301762533752,0.699020658,-873.20428887,0,1,0,-0.3728716832647707,-0.02772072686984703,0.0002546016758429026,1,6,1,0,0.2513095392526362,0.22898153373167485,-0.6603148641459806,-0.4673819442803199,2,1,1,1,-0.24070761977769425,-0.29981051284192833,0,0,0.036
3601,3601,20,sf59x0,sf59x0O2-19_optsp_a0m2.out,C,0.562658705798567,-0.102099,-0.30082751643129196,-0.6893480208730707,0,1.5646379330000002,-873.08519452,0.1323301762533752,0.18715453699999998,-873.20428887,1,0,0,0.06565760966320877,-0.0533757958723689,0.007230958442816515,1,6,1,0,-0.6443227187231797,-0.44283320885919414,-0.11187151653338362,-0.4673819442803199,2,1,1,1,-0.2364264760027843,-0.29981051284192833,0,0,0.079
3602,3602,21,sf59x0,sf59x0O2-20_optsp_a0m2.out,C,-0.7153479514222202,-0.076548,0.03557298205069311,-0.015310533898959224,0,1.631019506,-873.08519452,0.1323301762533752,1.8970937769999998,-873.20428887,0,0,1,0.5041869025911883,-0.08423252370927581,0.0011598801096164286,1,6,1,0,0.7288135429149193,-0.7408375172057536,-0.7666246883340875,-0.4673819442803199,2,1,1,1,-0.24192990933289438,-0.29981051284192833,0,0,0.008
3603,3603,22,sf59x0,sf59x0O2-21_optsp_a0m2.out,C,0.7790980324184157,-0.228753,-0.7991852307411538,-0.46292616156862637,0,1.5324175430000002,-873.08519452,0.1323301762533752,0.271154894,-873.20428887,1,0,0,0.06565760966320877,-0.023032371625088425,0.017801975092498482,1,6,1,0,-1.1573789357404027,0.5635617367446247,0.6989437082074741,-0.4673819442803199,2,1,1,1,-0.2420178899062911,-0.29981051284192833,0,0,0.033
3615,3615,1,sf60x0,None,C,-0.3662944551640216,-0.343574,-0.9133907000500255,0.7724758657000125,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,0,0,1,4.012421246015024,0.9141588836778846,0.0,3,0,0,0,-0.4413277742256189,1.082409005293815,0.713630996757151,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3616,3616,2,sf60x0,None,C,-0.36802327618318276,0.241948,1.7414445667279996,0.7965471551167455,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,0,0,1,3.5738919530870445,0.9368089036061428,0.006159196834865989,2,0,0,0,-0.4393300922392257,-1.436047107520874,0.7465428265962177,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3617,3617,3,sf60x0,None,C,-0.36853480000533156,-0.276206,-0.6574398920965082,0.6241856873447807,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,0,0,1,3.135362660159065,0.9571824764825152,0.0006190319267322941,2,0,0,0,-0.4402328559681039,1.2153243692853373,0.9046580240613787,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.003
3618,3618,4,sf60x0,None,C,-0.3685024250798791,0.169547,1.4237098792255631,0.8257361799911335,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,0,0,1,2.6968333672310854,0.9392113733552212,0.004267831831060276,2,0,0,0,-0.4406207905825215,-0.6967776882244751,0.6688463012004399,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3619,3619,5,sf60x0,None,C,-0.36854127499042205,-0.017027,0.531548307795231,0.6770597574504182,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,0,0,1,2.258304074303106,0.9406795238184248,0.004667064490224028,2,0,0,0,-0.44051564942534294,0.09518139088516275,0.7735336029362001,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3620,3620,6,sf60x0,None,C,-0.36841177528861224,-0.199014,-0.3328428405671997,0.549847476074423,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,0,0,1,1.8197747813751266,0.9822660981517658,0.006641530284444253,2,0,0,0,-0.4371402557241958,0.38247555909193265,1.0235635438748107,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3621,3621,7,sf60x0,None,C,-0.3629533628573282,0.030898,0.903499287639088,1.1509399897329564,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,0,0,1,1.3812454884471472,0.9816186260131196,0.006817596723221575,2,0,0,0,-0.43125597647933883,-0.49730537436565614,0.2841008586378549,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3622,3622,8,sf60x0,None,C,-0.36913049863365677,-0.025558,0.3729182987682622,0.3106933530842223,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,0,0,1,0.9427161955191676,0.9563363254574329,5.739349991928933e-05,2,0,0,0,-0.4363462587096402,0.16080824395611654,1.3458457168619895,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3623,3623,9,sf60x0,None,C,-0.3672333280021428,-0.089714,0.37503848897155795,1.2021587276150938,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,0,0,1,0.5041869025911883,0.9502180909896399,0.0016063317633854268,2,0,0,0,-0.44678423772747333,-0.09453893359390413,0.15891287037149845,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3624,3624,10,sf60x0,None,C,-0.37871995155267424,-0.041126,0.2923149057517089,0.2794903406712423,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,1,0,0,0.06565760966320877,0.9390889994530017,0.0014199907557341795,2,0,0,0,-0.3640091425707702,0.3730537432848962,1.7705698050631977,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.011
3625,3625,11,sf60x0,None,C,-0.23606308003897253,0.017618,1.1131540020489976,1.9738746102109166,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,0,1,0,-0.3728716832647707,0.9517165160091922,0.0048537784632705075,2,0,0,0,-0.5093903584916076,-0.457641385695631,-0.023886199472962603,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3626,3626,12,sf60x0,None,C,-0.49023214478111327,-0.179493,-0.11913761353009773,0.932670641629251,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,1,0,0,-0.8114009761927502,0.6578618855002822,0.0847613686496762,2,0,0,0,0.5344655522060116,0.8707202692445167,0.8310677877156154,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3627,3627,14,sf60x0,sf60x0O2-13_optsp_a0m2.out,C,1.3050869712593762,0.04079,-0.3047152852475699,-2.6722842858392335,1,1.550583,-719.61455256,-0.9014234183366718,-0.633205412,-719.71964129,1,0,0,-0.8114009761927502,-0.16303391073785778,0.030181839560131207,1,0,1,0,-0.14792956234019117,0.2400822713659843,0.7345776847201461,-1.0106220344535863,2,1,1,1,0.31655767109559513,1.891797680918786,0,1,0.998
3628,3628,15,sf60x0,None,C,-1.2897115038742402,-0.179265,-0.17411337698911664,0.7617713839880444,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,0,1,0,-0.3728716832647707,-0.07502851446464662,0.05411305727622895,1,0,1,0,2.505082754518597,-0.474052954457086,-3.3437593789706517,-1.0106220344535863,2,1,1,1,-0.1748674025158549,1.891797680918786,0,0,0.001
3629,3629,16,sf60x0,sf60x0O2-15_optsp_a0m2.out,C,3.1908098291333036,0.06185,-0.24533187690963146,-2.7815913903310356,1,1.5364243880000001,-719.61455256,-0.9014234183366718,-0.746182763,-719.71964129,1,0,0,0.06565760966320877,0.11329895267774732,0.002901361073939679,1,0,1,0,-1.6588732510251247,-0.4870074116924592,0.5148066340658173,-1.0106220344535863,2,1,1,1,-0.23705551969425498,1.891797680918786,0,1,0.999
3630,3630,17,sf60x0,None,C,-1.424973942414601,-0.212439,-0.33064579911986103,0.7417418640836908,0,0.0,-719.61455256,-0.9014234183366718,0.0,-719.71964129,0,1,0,-0.3728716832647707,-0.08403668368961585,0.05075991740483786,1,0,1,0,2.6403486660074256,-0.47005418563197404,-3.3058569468966423,-1.0106220344535863,2,1,1,1,-0.20124532677338716,1.891797680918786,0,0,0.0
3631,3631,18,sf60x0,sf60x0O2-17_optsp_a0m2.out,C,1.5397922308195005,0.022451,-0.3690036112199987,-2.6154788017027832,1,1.538326189,-719.61455256,-0.9014234183366718,-0.6887376209999999,-719.71964129,1,0,0,-0.8114009761927502,-0.14795594539607013,0.033378417713608284,1,0,1,0,-0.23027684175389165,0.2204833407293593,0.6603415152653913,-1.0106220344535863,2,1,1,1,0.44094322153901355,1.891797680918786,0,1,0.985
3632,3632,1,sf61x0,None,C,-0.368593074871146,-0.281564,-0.6445153211130912,0.7375345613489609,0,0.0,-641.09084855,-0.8422463205434083,0.0,-641.19673903,0,0,1,3.135362660159065,0.9151367001494174,0.0,3,0,0,0,-0.4406497950396742,0.7297534176725882,0.691938409846869,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3633,3633,2,sf61x0,None,C,-0.36858659988605547,0.122902,1.144970417082677,0.618626529960859,0,0.0,-641.09084855,-0.8422463205434083,0.0,-641.19673903,0,0,1,2.6968333672310854,0.9291648439598117,0.003814658849294439,2,0,0,0,-0.4406534205968183,-0.9164898578904846,0.822386139143581,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.002
3634,3634,3,sf61x0,None,C,-0.368593074871146,-0.164932,-0.12580106845474157,0.711476873264028,0,0.0,-641.09084855,-0.8422463205434083,0.0,-641.19673903,0,0,1,2.258304074303106,0.9354702097846049,0.0021000471467993442,2,0,0,0,-0.4406787994968269,0.7563032573139002,0.8152578059050732,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.002
3635,3635,4,sf61x0,None,C,-0.3686448747518699,0.123217,1.2177756691596031,0.8364406617031023,0,0.0,-641.09084855,-0.8422463205434083,0.0,-641.19673903,0,0,1,1.8197747813751266,0.9286141167096937,0.00023567674446423048,2,0,0,0,-0.4403307460109943,-0.715770221645851,0.49875058249946885,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3636,3636,5,sf61x0,None,C,-0.3680297511682733,-0.16936500000000002,-0.3061438142544814,0.22232620121969962,0,0.0,-641.09084855,-0.8422463205434083,0.0,-641.19673903,0,0,1,1.3812454884471472,0.9364876913955477,0.0019053763953478238,2,0,0,0,-0.43874275198188323,0.612712281137905,1.1952817850281283,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.003
3637,3637,6,sf61x0,None,C,-0.3654721320575292,-0.011861,0.7172389960480601,1.1724179253328724,0,0.0,-641.09084855,-0.8422463205434083,0.0,-641.19673903,0,0,1,0.9427161955191676,0.9340249615493,0.0025750640124972968,2,0,0,0,-0.43717288573849256,-0.2783312397445402,0.5918264676331284,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3638,3638,7,sf61x0,None,C,-0.36263608858789415,-0.000154,0.7312214018024179,1.0535926605559451,0,0.0,-641.09084855,-0.8422463205434083,0.0,-641.19673903,0,0,1,0.5041869025911883,0.9241500143638957,0.00011022031137786216,2,0,0,0,-0.44006245478233175,-0.42292568462192637,0.17318491620825258,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3639,3639,8,sf61x0,None,C,-0.3701535462779543,-0.165537,-0.5406531251200842,-0.5460652224939269,0,0.0,-641.09084855,-0.8422463205434083,0.0,-641.19673903,1,0,0,0.06565760966320877,0.9156788139505667,0.0021933445834239067,2,0,0,0,-0.3528134221098224,1.0475400864183924,1.985127252766384,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.067
3640,3640,9,sf61x0,None,C,-0.2200504419101878,0.190904,2.027032830913515,2.3721199543146887,0,0.0,-641.09084855,-0.8422463205434083,0.0,-641.19673903,0,1,0,-0.3728716832647707,0.9251924432898878,0.004780376113658225,2,0,0,0,-0.5106919335063357,-1.003442039363897,-0.21781223608778116,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.002
3641,3641,10,sf61x0,None,C,-0.4769325254052444,-0.2009,-0.11276800159738191,1.2474044750574342,0,0.0,-641.09084855,-0.8422463205434083,0.0,-641.19673903,1,0,0,-0.8114009761927502,0.6387452697578723,0.08267366407379706,2,0,0,0,0.5312315552334839,1.153495591299217,0.674836561818345,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.001
3642,3642,12,sf61x0,sf61x0O2-11_optsp_a0m2.out,C,1.4655889016824717,0.036867,-0.20407632084294247,-2.3110770002362795,1,1.551688774,-641.09084855,-0.8422463205434083,-0.686024684,-641.19673903,1,0,0,-0.8114009761927502,-0.15475198038623378,0.03317271952606937,1,0,1,0,-0.2102456385327983,0.059034937663023535,0.2274202283238923,-1.0106220344535863,2,1,1,1,0.6791020484790572,3.757786067135856,0,1,1.0
3643,3643,13,sf61x0,None,C,-1.3865643308578073,-0.207494,-0.3592661065336466,0.58619581281545,0,0.0,-641.09084855,-0.8422463205434083,0.0,-641.19673903,0,1,0,-0.3728716832647707,-0.08328639754064028,0.052606282633679724,1,0,1,0,2.596051608820942,-0.35036950251835824,-3.077742593584513,-1.0106220344535863,2,1,1,1,-0.2234147875023238,3.757786067135856,0,0,0.0
3644,3644,14,sf61x0,sf61x0O2-13_optsp_a0m2.out,C,3.18773421121532,0.075749,-0.1524684501375598,-2.6899549573250985,1,1.526887911,-641.09084855,-0.8422463205434083,-0.711211186,-641.19673903,1,0,0,0.06565760966320877,0.10968041198821897,0.00013301478451821502,1,0,1,0,-1.6928447214652418,-0.6026436920451952,0.31574389129854674,-1.0106220344535863,2,1,1,1,-0.17058184441405805,3.757786067135856,0,1,1.0
3645,3645,15,sf61x0,None,C,-1.3890701500878273,-0.207821,-0.3627967430981967,0.5799331392365404,0,0.0,-641.09084855,-0.8422463205434083,0.0,-641.19673903,0,1,0,-0.3728716832647707,-0.08342742593338216,0.05237860277174988,1,0,1,0,2.5987163933218476,-0.36365413332644714,-3.0853784456943707,-1.0106220344535863,2,1,1,1,-0.2244674778588967,3.757786067135856,0,0,0.0
3646,3646,16,sf61x0,sf61x0O2-15_optsp_a0m2.out,C,1.4702249910072633,0.031679,-0.23313061175249866,-2.3281683054439197,1,1.5426078559999998,-641.09084855,-0.8422463205434083,-0.6818804490000001,-641.19673903,1,0,0,-0.8114009761927502,-0.15324272337221365,0.033393800092878845,1,0,1,0,-0.21178650031903612,0.06800789005094322,0.22931957925152066,-1.0106220344535863,2,1,1,1,0.6752993464173358,3.757786067135856,0,1,1.0
3810,3810,1,sf72x0,None,C,-0.30279427638157463,-0.277778,-0.5059706107497536,1.1080668851442999,0,0.0,-519.71492858,-0.13638735994319276,0.0,-519.83038226,0,1,0,-0.3728716832647707,0.9104438232716515,0.0,3,6,0,0,-0.496414489472912,1.0166979903317768,0.5301629247640921,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.0
3811,3811,2,sf72x0,None,C,-0.46369118089519,0.198489,1.6980371758281152,1.2635853475421497,0,0.0,-519.71492858,-0.13638735994319276,0.0,-519.83038226,1,0,0,-0.8114009761927502,0.6423764057964001,0.07289529962772258,2,6,0,0,0.18293515707225558,-0.8830365851830458,0.2663069394211261,-1.8254821697134858,0,1,1,0,-0.24376733069755524,-0.33701596875898887,0,0,0.007
3812,3812,4,sf72x0,sf72x0O2-3_optsp_a0m2.out,C,1.9848632809845925,0.112527,0.051707222638246675,-2.574261029337626,1,1.5334106,-519.71492858,-0.13638735994319276,-0.555033651,-519.83038226,1,0,0,-0.8114009761927502,-0.18197230428604722,0.014999702146485385,1,6,1,0,-0.6125700892552455,-0.8788889145506307,0.3578295092212597,-0.4673819442803199,2,1,1,1,-0.10971984631704965,-0.20119164878389226,0,1,0.95
3813,3813,5,sf72x0,sf72x0O2-4_optsp_a0m2.out,C,-1.5350681139082227,-0.391203,-1.2495154381857405,0.403833379526504,0,1.6907633930000001,-519.71492858,-0.13638735994319276,1.068785495,-519.83038226,0,1,0,-0.3728716832647707,-0.11828769208808547,0.03231739383601817,1,6,1,0,2.7287760047517637,0.7208149932399852,-2.5630953889959103,-0.4673819442803199,2,1,1,1,-0.23183799843402228,-0.20119164878389226,0,0,0.118
3814,3814,6,sf72x0,sf72x0O2-5_optsp_a0m2.out,C,2.8989045512837808,0.394888,1.6123480387205007,-1.7071014496218166,1,1.5369292719999998,-519.71492858,-0.13638735994319276,-0.47369725100000004,-519.83038226,1,0,0,0.06565760966320877,0.32099534289544435,0.09441264368851733,0,6,1,0,-1.7511291781136216,-1.934009279097893,1.3617095264316146,-0.4673819442803199,2,1,1,1,-0.21939271744945493,-0.20119164878389226,0,1,0.864
3815,3815,7,sf72x0,None,C,-1.2266580990630371,-0.141655,0.11689063957070218,1.130938058698995,0,0.0,-519.71492858,-0.13638735994319276,0.0,-519.83038226,0,1,0,-0.3728716832647707,0.1769588567537645,0.030305727160117923,0,6,1,0,2.131353072991582,0.8250074144024524,-1.5622143469344427,-0.4673819442803199,1,1,1,1,-0.23717565395460266,-0.20119164878389226,0,0,0.009
3816,3816,8,sf72x0,None,C,-0.1630058232629605,0.374603,2.0614667089060608,-0.056831783838423786,0,0.0,-519.71492858,-0.13638735994319276,0.0,-519.83038226,1,0,0,-0.8114009761927502,0.05136056867779152,0.035180915112270394,0,6,1,0,-0.26335279957941854,-1.4413579386480193,0.5061480545333898,-0.4673819442803199,1,1,1,1,-0.21967930264087956,-0.20119164878389226,0,0,0.057
3817,3817,9,sf72x0,None,C,-0.1849042228390017,-0.326746,-1.111291694782816,-0.06353587934360043,0,0.0,-519.71492858,-0.13638735994319276,0.0,-519.83038226,0,1,0,-0.3728716832647707,-0.026835712372346405,0.000555910963906614,1,6,1,0,0.1112542667764658,0.9633328773926555,-0.3776653012033229,-0.4673819442803199,2,1,1,1,-0.23599580270836418,-0.20119164878389226,0,0,0.034
3818,3818,10,sf72x0,sf72x0O2-9_optsp_a0m2.out,C,0.42584874582157883,-0.028127,0.09860908481136725,-0.4909012761457807,0,1.540538067,-519.71492858,-0.13638735994319276,0.180142262,-519.83038226,1,0,0,0.06565760966320877,-0.06266146137990872,0.009186148451183929,1,6,1,0,-0.49484462322952133,-0.9307391134502331,-0.2581061586010312,-0.4673819442803199,2,1,1,1,-0.23599596096578127,-0.20119164878389226,0,0,0.123
3819,3819,11,sf72x0,sf72x0O2-10_optsp_a0m2.out,C,-0.6042436822544821,-0.15623199999999998,-0.37047282617963856,-0.1551309290439477,0,1.58758805,-519.71492858,-0.13638735994319276,0.548587366,-519.83038226,0,0,1,0.5041869025911883,-0.0844303309508473,0.0032665619349419037,1,6,1,0,0.6339073335540932,-0.26791890321935685,-0.6259496848116841,-0.4673819442803199,2,1,1,1,-0.23056549274533625,-0.20119164878389226,0,0,0.011
